kick_event,timestamp,timestamp_original,id_jogador_chutou,cor_jogador_chutou,id_goleiro,cor_goleiro,gol,ball_position_x,ball_position_y,ball_velocity_norm,ball_acceleration_norm,kicker_position_x,kicker_position_y,kicker_position_w,kicker_velocity_norm,goalkeeper_position_x,goalkeeper_position_y,goalkeeper_velocity_norm,num_blue_on_field,num_yellow_on_field,feat_dist_goal,feat_angle_goal,feat_visible_angle,feat_min_dist_opponent,feat_opponents_in_cone,feat_robot_orientation,feat_orientation_to_goal_diff
kickEvent258,65.480706304,65.480706304,1,yellow,3,blue,0,-3543.8872,-181.02797,3467.31537778995,95712.9051180927,-3367.9358,-703.1665,1.9076703,231.499219464747,-4643.546,1155.6012,848.456957522696,11,10,2462.77510387087,175.784632676951,319.927682782103,1495.98924885711,8,109.301456892456,66.4831757844949
kickEvent259,539.387947776,539.387947776,7,blue,12,yellow,0,-4856.2417,3838.621,447.095452568152,34677.5820999051,-4964.447,3914.893,-0.26599702,361.675387246741,5850.1475,-323.08,90.6418696885336,10,10,11514.903170694,-19.472909183293,8.43455371596278,636.021961073499,5,-15.2405066090569,-4.23240257423608
kickEvent260,545.003681152,545.003681152,7,blue,12,yellow,0,194.3119025,-100.1074525,2900.4798178376,1215426.26135286,136.6338675,-284.3880075,-0.182928875,3249.21410909658,5848.707,-444.81186,102.891042347463,10,10,5806.55110952269,0.987852960734722,17.6187117905566,143.023835090717,6,-10.4810524885762,11.4689054493109
kickEvent261,1355.742777344,1355.742777344,9,blue,12,yellow,0,-3803.0032,473.78625,440.521360477755,20492.7818932965,-3881.0977,465.86465,0.004670592,342.462470817717,5729.1274,-60.709423,1359.83623443282,8,8,9814.44573829308,-2.76699345745384,10.466970385051,371.92324838101,5,0.267605209427566,-3.0345986668814
kickEvent262,2494.045304576,2494.045304576,3,yellow,3,blue,0,-4882.4316,2730.297,358.80358416452,32725.3253621814,-4916.214,2898.596,-1.353876,156.017486612206,-5875.154,507.39658,62.3020827769507,9,8,2950.16623885631,-112.26032501497,14.2972742277046,880.918100895424,1,-77.5713807840538,-34.6889442309166
kickEvent263,2495.08769664,2495.08769664,6,yellow,3,blue,1,-5560.8228,914.0217,6835.70422280748,225089.862691457,-5144.2983,-2382.0283,1.9420003,1329.04454396502,-5886.1826,445.485,826.714046714806,9,8,1014.05733618506,-115.663763849993,74.5618041365601,570.425839792457,1,111.26842100314,133.067815146867
kickEvent264,2627.161443584,2627.161443584,7,blue,12,yellow,0,-845.0463375,1683.686675,8606.53879181777,13383934.4206607,-929.879325,1703.524925,-0.15738185,8553.84202664202,5797.062,21.590881,519.180102178102,9,8,7049.07512955386,-13.8188026064569,14.1478563939235,444.51792501112,5,-9.017315776961,-4.80148682949591
kickEvent265,2834.850296576,2834.850296576,5,blue,12,yellow,0,91.72269,1826.6378,653.69915147385,51922.0069032938,9.3282905,1848.789475,-0.33783697,458.679451302545,5746.4365,383.7051,1130.9792667428,9,8,6184.2013570266,-17.1798248642149,15.8595668817463,1089.46504593655,4,-19.3566325444878,2.17680768027291
kickEvent266,3289.985614848,3289.985614848,2,blue,12,yellow,0,-2933.984,-1146.4347,162.988293370381,23609.3659218668,-3107.2607,-1141.1101,0.1095219,511.157424179014,5746.8833,-258.63287,1061.77874594618,8,8,9007.24056710045,7.31239792038543,11.3216573038476,161.434717205005,5,6.27514263425385,1.03725528613158
kickEvent267,3308.371190784,3308.371190784,6,blue,12,yellow,0,-3674.0464,-920.59033,118.390504030336,17818.5727782197,-3832.1726,-884.244,0.043273155,561.947725470626,5361.426,266.4903,183.394609634528,9,8,9717.74975521815,5.43594508479783,10.5360736334676,1345.55384689913,2,2.47936914771544,2.95657593708239
kickEvent268,3789.94874624,3789.94874624,4,blue,12,yellow,0,-537.9680925,2237.90555,3793.23491124312,5517768.76175941,-758.0095125,2115.2721,-0.30452782,10183.8705234343,5847.278,31.12834,19.5235515357992,8,8,6910.37249569579,-18.8957542924535,14.0736064230281,499.229408603753,5,-17.4481588303196,-1.44759546213386
kickEvent269,3847.163576832,3847.163576832,13,yellow,3,blue,0,4042.8328,3799.0361,208.732361356917,25254.6595210427,4249.839,3744.3208,2.2395892,594.013698868181,-5696.189,130.89757,30.3198611531493,8,8,10737.3723944855,-159.279205786318,8.97317619077806,222.395592902782,4,128.31900900308,72.4017852106017
kickEvent270,3852.848056832,3852.848056832,5,blue,12,yellow,0,-3448.758,1615.7576,679.550731203769,40372.2091088818,-3520.1082,1626.3718,-0.12988319,535.142001079179,5694.6704,52.256668,1258.39659892057,8,8,9585.91155626432,-9.70384026591089,10.5773046579905,522.967914201187,3,-7.44175861669578,-2.26208164921512
kickEvent271,3904.550180864,3904.550180864,2,blue,12,yellow,0,422.418395,-1998.4521,6282.08598559021,6246191.47864227,294.2254125,-1976.9943,0.24251044,8277.69674293896,5856.009,-5.925678,283.866605960267,8,8,5924.79766375433,19.712643940914,16.3178608527217,928.799656480305,4,13.8948246998606,5.81781924105342
kickEvent272,4068.309251584,4068.309251584,5,blue,12,yellow,0,2040.6523,452.56717,452.227977514861,16150.0760934783,1947.2594,450.16348,0.033777364,483.289501154505,5648.034,-198.45331,1442.64906357969,8,8,3985.12876239364,-6.52080580311474,25.3083209932905,1901.62790597026,6,1.93530040027712,-8.45610620339186
kickEvent273,4077.466632192,4077.466632192,5,blue,12,yellow,0,2023.2153,-1581.6017,1430.35953035182,79340.329292954,1949.2427,-1632.4626,0.47259507,1463.38140209644,5756.4365,-388.9298,588.330615002288,8,8,4279.75238624818,21.6881440068134,22.2393566937893,889.825413012514,5,27.0777029296897,-5.38955892287629
kickEvent274,4529.14573056,4529.14573056,4,blue,12,yellow,0,-3669.753,278.86417,293.518575619576,24870.7392480704,-3861.697,284.71036,0.008263214,640.130587629204,5740.475,27.219568,1283.02229816396,9,8,9673.77321970692,-1.65188425888304,10.6261143895707,912.616137352832,5,0.473447287413415,-2.12533154629646
kickEvent275,4540.902092672,4540.902092672,7,blue,12,yellow,0,694.934755,2474.275375,2282.13848632441,1454357.73572177,587.7942625,2533.274225,-0.39132582,4569.08977949619,5792.1743,-8.993665,1022.83456794597,9,8,5853.69591668702,-25.0042830905466,15.9300839832272,446.064711964003,3,-22.4213179004961,-2.58296519005043
kickEvent276,4804.878127104,4804.878127104,7,blue,12,yellow,0,-3991.0227,-3700.813,1175.16546266019,98670.721848119,-4062.8066,-3725.246,0.28538546,1053.45911930591,5877.501,-828.5656,292.667448329261,9,8,10654.414646187,20.3253265647759,9.06588448396069,395.915281392282,4,16.3513823923996,3.97394417237634
kickEvent277,5006.523632384,5006.523632384,1,blue,12,yellow,0,-4610.351,4302.5093,271.084389009903,20728.5846537957,-4821.8164,4289.2295,-0.4661723,745.871465067593,5851.456,39.276115,23.7169722973958,8,8,11449.5036844305,-22.0726097498273,8.33990146499292,1730.43602896035,2,-26.7097053159065,4.63709556607912
kickEvent278,5039.851231744,5039.851231744,1,blue,12,yellow,1,1958.5906,1806.5641,95.6853141738907,11010.0654232437,1432.1919,1714.5024,0.02093294,1436.84377241365,5849.7036,135.77779,62.09802844279,7,8,4426.81192121567,-24.0852825381649,21.1673068951081,727.88992762711,6,1.19936911480058,-25.2846516529654
kickEvent279,5044.180376576,5044.180376576,13,yellow,12,blue,0,1858.9844,-1286.3865,1174.45936715625,22395.2275773192,1400.6702,-1386.2582,0.27130342,376.589634319311,NaN,NaN,NaN,7,8,4336.21960085344,17.2571546827841,22.5026258901343,542.695599932427,0,15.5445409334652,1.71261374931897
kickEvent280,5758.746107648,5758.746107648,1,blue,12,yellow,1,2702.9688,-82.058556,1378.12940493475,17123.5834941812,2381.3289,-225.7351,0.102250785,2178.70369457608,5925.4795,-183.92873,105.490849737884,2,2,3298.05220401167,1.42571853698434,30.5196546323993,3224.12046052335,1,5.85853843239958,-4.43281989541524
kickEvent281,5812.220519936,5812.220519936,13,yellow,3,blue,1,-2722.0684,-2130.344,2241.7334803187,32432.0043529383,-2655.5486,-2212.153,2.3849425,2172.38078370885,-5887.1016,582.1772,32.7865060585179,2,2,3909.37349617743,146.979960719372,22.1792041046407,4168.35776026383,0,136.647139631379,10.3328210879928
kickEvent282,6023.249661184,6023.249661184,11,blue,12,yellow,1,2398.3157,91.31008,1357.94615599922,47631.4261229676,2008.4211,148.78345,0.12207624,2274.68690687046,5924.517,-228.59981,36.3518119889013,2,2,3602.84156293003,-1.45225437893803,28.0435819524918,3540.68325974543,1,6.99445333082612,-8.44670770976415
kickEvent283,6282.12535296,6282.12535296,11,blue,12,yellow,1,2223.6965,95.48692,2135.27052248026,164439.848086764,1803.942,129.51355,0.12661313,3292.70869998296,5924.674,-65.239876,100.326211577169,2,2,3777.510539496,-1.44846195755312,26.7946420151433,3704.46589381771,1,7.25439797994123,-8.70285993749435
kickEvent284,6340.791801088,6340.791801088,13,yellow,3,blue,0,198.86686,-516.23722,7536.30735659492,4459308.66404911,330.539415,-481.15695,2.7541202,7323.75621141019,-5894.108,480.03476,282.870015050939,2,2,6220.32565187061,175.239433523177,343.588101936366,4074.079038678,2,157.799463731726,17.4399697914507
kickEvent285,6376.639758336,6376.639758336,11,blue,12,yellow,1,2512.603,190.60562,2298.31422966521,161540.838333571,2115.3787,296.91324,-0.12647033,3269.36355214034,5903.3975,455.7892,337.523665516198,2,2,3492.60194382134,-3.12842002691293,28.863943979985,3401.14828731884,1,-7.24621614262676,4.11779611571383
kickEvent286,151.647293952,151.647293952,7,yellow,10,blue,0,-2070.2004,802.1025,5081.19786008291,289932.968962215,-2128.908,937.12885,-1.1685565,231.296499234688,-5816.3164,8.936884,503.071470705519,11,11,4010.82202505501,-168.46394353269,335.154225694153,1290.98100446898,9,-66.9533555725792,-101.510587960111
kickEvent287,242.177539328,242.177539328,11,yellow,10,blue,0,-2953.0708,171.71143,3069.4474814464,38775.1524560666,-2929.5137,-484.77808,1.5829273,190.679656422012,-5823.956,131.98386,490.176945568703,11,11,3051.76381212657,-176.774475535602,327.17861045244,728.861950093948,9,90.6950535660387,92.530470898359
kickEvent288,268.00565504,268.00565504,11,yellow,10,blue,0,-3812.5344,-1223.0583,5525.25657803717,399188.384742778,-3729.407,-2335.605,1.6117285,973.661577372773,-5834.0713,-49.211624,977.690248081591,11,11,2506.16786277022,150.789520790199,35.7428940757354,722.65392069519,1,92.3452407709509,58.4442800192478
kickEvent289,464.298938624,464.298938624,5,blue,0,yellow,0,1410.8757,796.2064,4477.33189188717,789871.433039897,247.496985,-310.615625,0.35862177,2586.36779773715,5715.3994,70.24312,171.298581033008,9,11,4657.68252162505,-9.84275367144474,21.5806930346266,347.373509931097,1,20.5475138625113,-30.3902675339561
kickEvent290,537.195252992,537.195252992,10,yellow,10,blue,1,-3746.075,1313.621,952.809574385205,26141.4044798808,-3642.0156,1339.4679,-2.699626,1063.7131350716,-5830.835,365.04407,61.2809485391672,10,11,2608.78861490654,-149.765731832842,34.0843898413401,145.953129672371,2,-154.677176063784,4.91144423094268
kickEvent291,1014.530873344,1014.530873344,2,blue,0,yellow,0,-702.39404,-1654.7726,473.638745971721,59453.8353977598,-588.966265,-1628.8366,-2.65784805,2742.04977304221,-5671.174,-159.55049,37.880269381342,11,10,5550.03614989473,162.653161203463,17.6371041934787,279.122802748954,3,-152.283475852076,-45.0633629444615
kickEvent292,1071.029212928,1071.029212928,9,yellow,10,blue,1,4355.6157,-1250.1533,1410.65442844618,27886.5006042819,4548.7134,-2222.0852,1.9808736,1474.27502049338,5828.781,-338.78906,434.466708380963,11,10,2065.64348317598,37.2441362779969,40.5711759726668,305.295106460045,1,113.495697028886,-76.2515607508887
kickEvent293,1196.829471488,1196.829471488,6,yellow,10,blue,0,4218.3022,-2516.78,4831.02427455278,54003.5899110079,2045.9669,-1425.9501,0.22629645,1604.40729668544,5895.125,-716.39404,624.780379474961,11,10,3083.60643061413,54.7042728922797,20.2381864230049,592.38290747931,2,12.9658315037933,41.7384413884864
kickEvent294,1554.277142784,1554.277142784,3,yellow,10,blue,0,3525.8474,1612.1935,615.04103180385,40720.7544963874,3467.4026,1697.5271,-0.7450646,563.097323138415,5836.5425,345.40918,24.0373003420922,10,10,2953.06602864362,-33.0888453849608,29.3784521691733,132.877906714698,4,-42.6890570446029,9.60021165964207
kickEvent295,1657.915255296,1657.915255296,4,yellow,10,blue,0,2116.5732,225.79387,3812.93256073711,285509.249014916,2047.123,-249.16666,1.4112163,217.099810616907,5826.108,84.38268,309.300415108421,10,10,3889.98542191199,-3.3275989563318,26.015732226048,997.491031124463,2,80.8567379700678,-84.1843369263996
kickEvent296,1747.222622976,1747.222622976,4,yellow,10,blue,0,3645.7588,-2663.843,4734.28912430992,318993.719796789,3998.7244,-3186.7322,1.8509609,241.231526963655,5827.7686,-361.11,592.851276894702,11,10,3555.06837577373,48.5305146509763,19.7103637368821,1197.24301728264,2,106.052247613736,-57.5217329627601
kickEvent297,1838.9670272,1838.9670272,11,yellow,10,blue,0,3756.1902,2470.4124,4158.71025713305,153846.876728604,2722.675,-128.83714,1.1130143,1344.72439421725,5864.437,566.96985,147.664149713168,11,11,3337.30727453284,-47.7519676522783,21.3591472383384,864.599740217894,1,63.7710219277077,-111.522989579986
kickEvent298,1917.76762368,1917.76762368,10,yellow,10,blue,0,3993.2551,-1819.9204,4285.43044480838,176458.409112395,2649.9248,-74.25552,-0.3905603,792.92089154083,5880.3003,-563.3719,720.096110397722,11,11,2709.0838591694,42.2049390509818,28.9528678664393,1075.51948826573,1,-22.3774568353633,64.5823958863451
kickEvent299,1920.653379584,1920.653379584,5,yellow,10,blue,1,4913.6567,1519.9082,1366.6100104703,49100.8784187491,3823.4895,2206.3809,-1.1765082,3019.57788057511,5872.644,629.09576,33.777236553805,11,11,1868.22447845063,-54.4449880956443,36.1130711491943,591.633022797071,1,-67.4089544225334,12.9639663268891
kickEvent300,31.503419904,31.503419904,7,yellow,3,blue,0,2393.821,895.80585,341.954979682741,18230.3719934174,2522.0076,968.2777,-2.9114382,405.470892502839,-4043.2842,-162.4248,56.3249079832014,10,10,8441.48678260739,-173.908333888652,347.895346102309,229.026982584765,10,-166.813121173165,-7.09521271548676
kickEvent301,36.25828992,36.25828992,1,yellow,3,blue,1,-3871.9817,-2386.5002,910.199749201518,22405.461035041,-3821.9158,-2875.4036,1.9447265,593.731884482247,-4200.3022,-1932.666,640.611387953174,10,10,3197.47479892101,131.7230679552,22.1410910458495,319.303050146315,1,111.424620757248,20.2984471979514
kickEvent302,97.217442944,97.217442944,8,blue,0,yellow,0,-1.34450515,5.813482125,226.167003741744,86607.87307713,-100.359445,-4138.9579,0.59617075,136.815131214162,5603.064,-3.100569,27.4630937223789,10,10,6001.34732089958,-0.0555022104737575,17.0577496542436,704.142681970837,6,34.1580678441489,-34.2135700546227
kickEvent303,105.033681664,105.033681664,9,blue,0,yellow,0,2579.8298,1064.2676,2457.72820900944,21592.919200138,1650.8108,-137.8939,0.19576745,191.844526224159,5651.7656,318.16156,628.803653081246,10,10,3581.93100455296,-17.2847768499827,27.1198055649147,1146.49701470146,1,11.2166486510384,-28.501425501021
kickEvent304,119.830310912,119.830310912,4,yellow,3,blue,0,-4856.4565,-4027.0723,923.897614776115,36059.925599789,-4890.277,-4122.7886,1.0938352,401.377392199042,-5874.6943,-522.8639,112.416005044557,10,10,4186.28750157219,105.852636942871,7.02037526352037,314.509934407881,4,62.6721404428483,43.180496500023
kickEvent305,216.488841728,216.488841728,5,yellow,3,blue,0,-3233.1028,976.1572,104.369545268453,12724.0064403578,-3041.4993,1054.7406,-2.6060576,361.419193330396,-5878.9688,124.77792,31.5086470699976,9,10,2934.04209146353,-160.567234410173,32.5634864110813,728.197088614708,4,-149.316101647992,-11.2511327621803
kickEvent306,253.360919296,253.360919296,2,blue,3,yellow,0,-4646.566,-853.3118,4543.34480997912,216106.630344265,4139.908,-2777.2158,2.7065332,1884.86709736024,-764.8408,-2929.8596,1210.99272910942,9,10,1599.97644369386,147.76942709672,305.689930216939,582.572762872801,0,155.072929472037,-7.30350237531706
kickEvent307,530.57872128,530.57872128,9,yellow,3,blue,0,-3030.083,758.50226,210.313885677847,19897.6614225914,-3025.4375,891.1001,-1.624739,477.272555410897,-5874.0615,63.723858,91.1561656836114,9,9,3065.24593879742,-165.673194541171,328.091811053234,384.670951232465,8,-93.0906875103059,-72.5825070308655
kickEvent308,647.42281728,647.42281728,1,yellow,3,blue,0,-5129.3906,-2482.4863,2627.32004508287,125418.881505188,-5303.482,-2676.6309,0.7197729,327.01820971145,-5763.7847,-770.1258,1434.54641133625,9,10,2630.72213604099,109.325798420314,14.383603132069,1512.8975846155,1,41.2399493778919,68.0858490424218
kickEvent309,679.995764224,679.995764224,3,yellow,3,blue,1,-3601.4968,-400.9592,1842.70104042743,19899.7059250539,-3025.0142,-1048.9952,2.717507,1679.0618067482,-5876.074,1141.9966,28.5130693941905,9,10,2431.78656145536,170.509587637399,319.770924550537,600.88001086604,3,155.701681897258,14.8079057401408
kickEvent310,794.498321152,794.498321152,2,blue,0,yellow,0,-513.5286,-2076.194,2366.35920190009,868165.673825242,-839.6934175,-1816.505175,0.381048585,5529.27224472769,5594.446,-153.5921,43.5263879694803,8,9,6836.41984876982,17.6797349468919,14.320848117157,475.108032023561,2,21.832475709932,-4.15274076304008
kickEvent311,881.912146944,881.912146944,4,blue,0,yellow,0,-3467.1458,-991.10754,467.478682519104,19028.9951077842,-3570.4585,-954.63586,0.09625461,342.199954442438,5609.371,-125.10424,1053.51731949608,9,8,9518.88353507398,5.9764767645695,10.7450499383329,210.301040154735,3,5.51498291167773,0.461493852891773
kickEvent312,1076.259632512,1076.259632512,7,yellow,3,blue,0,-805.8528675,-618.697385,1680.78629259356,525159.712753308,-519.937455,-653.9710375,2.90921735,2193.23542627992,-5695.91,257.22742,16.6776707702368,8,9,5230.86521411743,173.207256292695,340.601829776088,1015.06230505272,7,166.685875841234,6.52138045146092
kickEvent313,1156.888076032,1156.888076032,5,yellow,3,blue,0,-5452.7417,2846.3708,395.666165997403,25770.9820189502,-5570.9834,2978.5105,-1.3391286,637.209609421715,-5871.5737,1023.98975,1450.66079412997,9,9,2898.50278212934,-100.8831840642,7.39350406302126,1287.35926842606,1,-76.7264170052626,-24.1567670589374
kickEvent314,1526.892615936,1526.892615936,3,yellow,3,blue,0,-5691.7827,1741.4849,6477.28294882311,447052.724484156,-4548.5957,-3249.6833,1.777069,928.184619535051,-5855.0825,1092.8414,640.874410446899,8,9,1768.54956417605,-100.03657974337,13.4612968090883,668.883558455648,1,101.818553603534,158.144866653097
kickEvent315,1579.06478208,1579.06478208,3,yellow,3,blue,1,-3921.608,439.41965,2294.45320488052,136672.60253667,-3720.6648,1182.0294,-2.3722026,1819.45074421585,-5872.999,41.339607,359.250317617633,8,9,2124.33588080372,-168.062160919263,314.705186905368,460.132560532219,7,-135.917197129961,-32.1449637893019
kickEvent316,1907.77122048,1907.77122048,7,blue,0,yellow,0,1183.9464,-2686.2908,1508.43555675804,298946.25765618,1114.2424,-2730.9907,0.59472597,620.043105969126,5670.274,-469.6161,38.4321249096394,7,9,5514.57437525668,29.1518353834948,16.3233487214252,1033.16696656996,2,34.075288047824,-4.9234526643292
kickEvent317,1993.998636288,1993.998636288,5,yellow,3,blue,0,-2239.9175,-3024.1677,1141.32404793551,33918.6078960728,-2154.263,-3568.7253,1.8428093,1330.41134343115,-5871.668,-179.1234,35.5947394550811,7,9,4825.33011145658,141.190896526669,16.7600497167269,213.149738033172,3,105.585195337458,35.6057011892112
kickEvent318,2037.89910016,2037.89910016,1,yellow,3,blue,0,-4973.0444,4316.632,139.179538591821,17603.8662424539,-4867.609,4613.9243,-2.2097821,1203.44214494717,-5875.2593,629.4906,17.4808928496899,6,8,4437.110504348,-103.382273479758,5.59254743345558,87.4661709476875,2,-126.611187973556,23.2289144937979
kickEvent319,2061.227653888,2061.227653888,7,yellow,3,blue,0,-4384.122,-1232.1991,1856.35075186882,25702.8528522232,-4165.587,-2278.613,2.2159069,881.116010167869,-5870.964,-222.44672,487.865331720982,7,8,2032.08669424432,142.672413964689,41.2262377658754,375.947617561822,1,126.962113163918,15.7103008007716
kickEvent320,2064.414016768,2064.414016768,7,yellow,3,blue,0,-4856.7427,-2276.834,1193.91075577467,17519.2442696306,-4630.0107,-2836.8728,2.0315142,649.531709509076,-5873.228,-495.4954,33.0871724796794,7,8,2547.74612502095,116.662411939259,19.9121807075448,207.530016570061,1,116.397189680896,0.265222258363043
kickEvent321,2066.899644672,2066.899644672,5,yellow,3,blue,0,-3681.6428,2578.9294,4332.12155066546,292168.945762847,-3437.9602,4118.4766,-1.972776,3379.75103320101,-5874.2256,243.48418,43.186802385899,7,8,3467.80290053749,-131.954308865001,20.4088743348388,956.095395623784,3,-113.031738724701,-18.9225701403008
kickEvent322,2099.400142592,2099.400142592,1,yellow,3,blue,0,-5059.9507,-3696.5247,2250.34843744128,158301.05083862,-5210.9624,-4044.5378,1.407982,454.354880894501,-5881.564,-533.23755,266.930812813172,7,8,3814.18242145556,104.268223070511,7.02167620234084,2819.84730239378,1,80.6714262303887,23.5967968401222
kickEvent323,2155.429774336,2155.429774336,5,blue,0,yellow,0,-3468.9355,-4415.888,325.700555112391,24302.5498382683,-4909.4795,-1931.1477,-1.0069598,484.222054516758,5601.2485,-211.3177,27.7594477020098,7,8,10448.0048971899,25.002240827328,8.93963561492148,646.506609726459,3,-57.6945466793375,82.6967875066655
kickEvent324,2223.487763456,2223.487763456,3,yellow,3,blue,0,-4189.3145,918.4553,449.764621421014,19730.1355899991,-3992.4275,920.2582,-2.5798883,1886.04692084657,-5870.3813,172.29475,75.5509185013833,7,9,2030.30591734555,-153.103973421093,44.5387036010212,186.321882617716,1,-147.816711205181,-5.28726221591245
kickEvent325,2284.260870912,2284.260870912,3,yellow,3,blue,0,-1448.8207,-2050.4539,525.114034101064,18775.8820749236,-1262.387,-2013.7875,2.7447515,558.116341551851,-5992.213,993.359,42.4158321938599,7,9,4991.75261974927,155.746890608826,18.7685326273095,122.87950292559,2,157.262676762202,-1.51578615337549
kickEvent326,2286.782720512,2286.782720512,4,blue,0,yellow,0,-3540.631,-2207.168,1349.70196719249,107968.771558868,-3688.074,-1875.3162,0.75213903,3136.39732897786,5595.695,-73.77179,26.2791610587609,7,9,9792.61101332964,13.0258811024585,10.2377025023906,546.532582026909,3,43.0943920260636,-30.0685109236052
kickEvent327,85.8139584,85.8139584,4,blue,10,yellow,0,-3472.2754,-2015.346,649.155236589013,22809.0764961523,-3354.2761,-2001.1787,2.8250134,604.269505817,-5830.366,-329.66788,146.518639243123,11,11,3232.80236840441,141.434766754252,25.2641368111837,89.8532167718553,3,161.861344887903,-20.426578133651
kickEvent328,136.75794816,136.75794816,9,blue,10,yellow,0,-3444.2166,2941.3464,775.087785955365,67313.4478193807,-3510.2944,3123.5317,-2.051046,1202.67821023819,-5830.799,424.69598,7.5292956449907,11,11,3896.60716938576,-130.987903796564,17.7478352926937,981.443007675942,3,-117.516279387189,-13.4716244093749
kickEvent329,250.90943232,250.90943232,15,yellow,0,blue,0,3310.3435,2333.2783,1711.42802943159,49475.1918484068,3375.998,2270.038,2.0737126,1734.52198977428,5349.8794,695.0699,516.195578114277,11,10,3560.67967012523,-40.9416540038084,22.1915620506802,1147.0653855889,2,118.814979903101,-159.756633906909
kickEvent330,1012.853767936,1012.853767936,1,blue,10,yellow,0,-3314.711,-1755.4144,4977.47187563322,157314.915080972,-2932.053,-952.80774,-2.6597824,1779.50938239353,-5864.525,-503.11618,568.66335068708,9,10,3208.15472339605,146.826742259203,27.0099245580816,366.49379215868,1,-152.394305943177,-60.7789517976204
kickEvent331,1033.88238208,1033.88238208,5,blue,10,yellow,0,-1229.8762,-1807.2521,1191.85015127025,61879.1806219783,-1155.118,-1934.9214,2.6498318,159.008671234502,-5820.9307,-128.93169,18.1840798379585,9,10,5101.00394239025,159.249854441096,18.8080581171903,163.936171019729,5,151.824178559554,7.42567588154182
kickEvent332,1440.620600448,1440.620600448,5,yellow,0,blue,0,766.650775,1765.259225,742.399013772083,52306.6107078269,858.687575,1806.34605,-2.71177245,1236.2691613845,5625.8374,344.3485,14.8083155242794,9,11,5523.05026613516,-18.6397474842767,17.6008944947289,355.366500204451,3,-155.373116384851,136.733368900574
kickEvent333,1947.159923968,1947.159923968,7,blue,0,yellow,0,3371.1436,992.1435,788.837217089316,14755.3547854342,3582.0774,1024.8634,-2.1619105,808.130204456496,-5595.9033,66.766495,13.0059913730683,10,9,9423.51744819381,-173.95648365047,10.8518598251316,347.86021710072,3,-123.868347335018,-50.0881363154522
kickEvent334,2048.110749952,2048.110749952,15,blue,0,yellow,0,-4356.657,2062.6077,476.129613399142,24801.3106660923,-4244.9966,2091.482,-3.0724275,534.298637035035,-4570.856,1656.9553,455.634893398833,10,9,2637.21950920819,-128.54541031997,25.7050257176403,240.956425481123,1,-176.037128609931,47.4917182899609
kickEvent335,2423.80225792,2423.80225792,14,blue,0,yellow,0,-1380.8285,1891.9873,576.839459643342,22733.2988240664,-1300.063,1972.0961,-1.5018415,773.726250291294,-5614.414,223.37326,35.9144353077507,9,8,4991.6291218172,-157.726262983407,19.0297913135245,118.737776357569,4,-86.0491794475968,-71.6770835358099
kickEvent336,2577.717691904,2577.717691904,13,blue,0,yellow,1,-4500.93,626.7553,2995.83441728263,53837.3648684898,-4405.828,2323.7815,-1.9069241,764.447670038127,-6009.7817,-202.22365,1699.73820361301,9,9,1624.81785778532,-157.310386115869,304.145533116995,1580.04470555883,1,-109.258702781783,-48.0516833340864
kickEvent337,2625.190190848,2625.190190848,9,yellow,10,blue,0,4.979453,-5.5180731,113.530658835331,21951.2319905568,-170.79733,-28.3976595,0.036507385,1307.55736433091,5818.84,-2.235643,13.6681320515255,9,9,5995.02308653461,0.0527374690228764,17.0754797937084,682.659315771976,7,2.09171908155921,-2.03898161253633
kickEvent338,2732.83469824,2732.83469824,13,blue,0,yellow,0,-1259.6027,-942.9148,898.862658963824,28027.1723921994,-1154.1388,-930.4329,-3.09214,902.947092446808,-5610.935,58.799652,30.5756347924813,10,9,4833.26544707678,168.750102887599,20.7258046599336,503.021610386005,2,-177.166571663582,-14.0833254488184
kickEvent339,2780.221549056,2780.221549056,9,yellow,10,blue,0,63.491934,1074.3531,1809.9829064614,140326.205810308,-169.3913,1810.36,0.22160288,1597.83556265941,5821.2383,30.381807,85.609024702837,10,8,6032.93979757487,-10.2580144712251,16.7137272795115,662.023278129206,4,12.696909751944,-22.9549242231691
kickEvent340,2872.279181312,2872.279181312,8,blue,0,yellow,0,-1843.8896,2932.746,910.620664372697,28427.3071531215,-1925.292,2953.2727,-0.32167906,962.549206365497,-5646.8486,383.19437,114.795677951305,11,9,5086.67403688345,-144.791415919482,16.6189355002588,391.761124079164,3,-18.4308524957356,-126.360563423747
kickEvent341,3051.938633984,3051.938633984,13,blue,0,yellow,0,-4146.58,-561.3964,3873.96523551262,278655.424299553,-3607.32,-2075.2703,2.2411783,678.651525856208,-5634.107,160.81929,898.115105081359,10,9,1936.57729366348,163.148567316369,311.391441573543,800.113116230818,5,128.410057726305,34.7385095900646
kickEvent342,3122.368365312,3122.368365312,9,blue,0,yellow,0,-4126.6553,-3437.3418,703.731661119799,15174.519347604,-4060.8293,-3587.007,1.0197881,856.982573335189,-5745.803,-677.4533,34.1657068914738,10,8,3914.68249223936,118.59029948544,13.0787843668514,244.016422217952,4,58.4295541276651,60.160745357775
kickEvent343,3261.556246272,3261.556246272,13,blue,3,yellow,0,-5382.096,1651.8086,2393.27639627472,137840.041873915,-5333.801,2520.2783,-1.9519404,991.864695268897,-2267.4783,-707.6976,1717.82918354279,10,9,1763.59774445591,-110.509679096626,25.8046404439469,1277.10970324605,1,-111.837946781078,1.32826768445164
